,date,评分,comments
417,2016-10-03,5,坐公交车就能到还算方便，今年水多，特别适合漂流，太好玩了！水大比较刺激，基本全程都可以漂流下来！
418,2019-10-21,5,人流量较大，漂流还可以，比较刺激
419,2018-07-11,4,正好去的两天下雨，全程还是比较刺激的，感觉价格有点偏高，；尤其是半程票价100，大概半个小时就漂完了，比较坑啊。
420,2017-08-10,5,蛮刺激的，还想去一次，有一起的吗
421,2018-07-01,5,非常刺激，玩了好多漂流的地方，这里算的上最好玩的啦！值得来玩的。就是在里面小贩买的防水手机套质量差的很，还没漂呢就进水了，一直忐忑的很，就怕手机坏了。
422,2018-06-17,3,玩的还不错，就是景点服务太差了
423,2017-07-27,5,非常好玩！带孩子去的，她们都玩的很开心！值得推荐
424,2019-08-06,5,太刺激了没法拍照！哈哈！就是人太多，太多了！太多了！打水仗水瓢都累劈了～我估计我去的那天是人最多的那一天！
425,2020-07-09,5,很好玩，漂流了2个小时，就是气温有点，水有点凉，赶到天热时更好
426,2018-07-22,4,做旅游的同学推荐的，真的很不错，很刺激！
427,2017-08-09,5,很刺激，接近三小时的漂流活动，很好玩。是六安附近最好玩的漂流
428,2018-07-23,5,还不错，虽然天热，但玩的人很多，约了朋友一起去玩，很刺激！
429,2018-07-12,5,非常不错的漂流，漂的过程中有卖东东的骗前面没水，让买点东西，一位大姐回没钱咋买，很多被骗停留下，结果我们漂了个第一名。
430,2022-10-02,1,我是一家人自驾车去的，在漂流过程中把我的手腕骨折了，当时报警了，景区经理当时承诺不对现我是7月3号在霍山大侠古漂流过程中出的事，到现在还没给我处理好 这样的的景点还有谁敢去玩呀？
431,2016-08-03,4,刺激但不是很惊险，1.3米以上的孩子都能玩，小一点的孩子和老年人可以买半票，然后从中途上船。全程都有安全人员在岸边守护。漂流完了，以后还有热水可以洗澡。
432,2020-08-17,4,有趣好玩，值得推荐，总体来说还是感觉不错的，趣味性很强，全程两个多小时，孩子很喜欢，好评！
433,2020-08-22,5,确实比较好玩，还好这次人不算太多，就是漂流之前要抢船比较麻烦，基本没怎么排队，安排的很好
434,2020-06-27,5,值得一游，下次还有再来的打算
435,2016-08-17,5,清凉，刺激，舒适，一个非常不错的夏日出行的地点，六人坐的皮划艇，较之两人的漂流更加欢乐。
436,2023-08-20,1,我们自己带的金属水枪不让我们带进去，说景区规定不能用金属水枪，结果里面算是卖金属水枪的
437,2020-09-11,5,值得推荐，体验很好，景色不错，有趣好玩，一定要买个水枪，一定，多带身换洗衣服，出来有淋浴间可以洗漱，反正衣服全湿。一定要带内衣
438,2019-08-05,4,总体是不错的，自己老家的旅游项目，现在很火爆，我们周一去的还好，项目确实够刺激，总体两小时左右，唯一不足的就是洗漱间卫生不太好
439,2019-07-23,5,玩了100分钟很好，很不错，一开始很刺激。后面就习惯了。还没开始漂流衣服就湿了。一定要穿拖鞋进去，不然全湿
440,2017-08-06,5,超级好玩啊 连续来两年了 今年还要继续去玩 沿途风景不错 趣味性也很高
441,2020-09-11,5,很好的说实话这个价格能住这个不错了，在城里是最好的一家景色不错，，离公安局很近，很好拥入，希望有帮助
442,2020-01-11,5,挺有意思的一个地方，就是得朋友多了才有趣
443,2018-07-20,4,漂流很刺激。时长大约2个小时。每只橡皮船坐六个人，在漂流时尽量保持船体平衡。是一次愉快的似户外活动。
444,2017-07-27,5,值得一去，全程都有服务人员为您保驾护航，非常贴心，非常安全。
445,2023-08-17,1,不好玩，工作人员服务态度不好，太凶了，我们船卡了，直接让我们滚下来，搞得我们那船十分无语，我和小孩还受伤了，就是他拉我们下船搞得！以后再也不去了！谁爱去谁去
446,2023-08-05,1,差点被热死在霍山，整个景区乱糟了，没有一个工作人员来关怀，差点退票，足足在太阳地等了3-4个小时，交通堵塞，好多人热中暑，希望大家慎行。
447,2021-03-07,4,景色不错，性价比高，有趣好玩，总体超赞，，还不错还不错还不错还不错还不错还不错还不错还不错还不错还不错还不错还不错还不错还不错，还不能还不错还不错还不错还不错还不错还不错还不错
448,2019-05-02,4,夏天去不错，水很充裕，大概漂流20多分钟，雨披根本不管用，去就要准备全身湿透
449,2017-10-12,4,还不错，，第一次玩漂流，转弯挺刺激的，，交通不是很方便，
450,2019-08-03,5,开心 运气很好 排队二十分钟就漂上了。
451,2018-06-26,5,非常刺激，非常惊险，胆子小的莫来!
452,2017-09-25,5,这个漂流项目做的不错，但是在安全设施上还要加强，软件、硬件设施要完善。
453,2017-07-29,4,前半段惊险刺激，后半段比较平静，总体来说还行！就是每个船上放点撸就好了，不然船在平静时不走
454,2023-08-05,1,差评差评差评，景区的管理能力太差，停车场这么多工作人员，交通一点都不会组织，交通拥堵混乱，这样的景区迟早倒闭
455,2019-09-16,5,"漂流的时间很长，很过瘾，,heduixiangyiqiqude,zhengtiganjuehenguoyin"
456,2023-08-05,1,整体感觉很差，排队排了2个小时，坐班车上山连景区都出不去，坐车上坐了一个小时。主要是没有人疏导，真的很生气
457,2019-07-23,5,很刺激，相比张家界猛洞河漂流，这里更多的是漂流的激流很多，水混点不是问题，关键够欢乐。
458,2017-08-03,5,刺激刺激还是刺激，没有辜负大老远从南京赶过来。
459,2016-10-21,5,我们决定每年夏天都去漂一次，尤其是孩子，太疯狂了。全身湿透了，但是非常嗨！建议大家去！
460,2018-06-24,5,挺好玩，就是下午水稍微有点凉，建议自带水瓢，
461,2022-07-11,1,没有自助取票机，排队一小时取票，拿到护具排队上公交车一小时，期间不断有人插队！然后我就中暑了。从来不知道漂流这么危险，3，4张船挤在一起工作人员都不知道弄一下，直接翻船，一船人在水下被冲走，全身到处撞在石头上，我拽着船上绳子而且还呛水，一两分钟后被游客救起，感谢大哥好人一生平安！另一个小伙伴直接被冲走很远被游客救起。我们之后都回忆了真的很后怕，被激流冲走并且呛了水真的有种濒死的感觉，救生衣屁用没有！会游泳屁用没有！只能庆幸自己没有撞到头！整个服务区都不专业！安全隐患很大！
462,2020-08-29,5,值得推荐，有趣好玩，
463,2020-08-14,5,体验很好，有趣好玩，值得推荐，景色不错，
464,2020-06-01,5,有趣好玩，值得推荐，体验很好，景色不错，
465,2019-07-31,3,漂流比较好玩，长度很长，水战也很激烈，缺点：管理太混乱，基本无管理，排队入场安保人员就跟***似得，乱放根本无秩序可言，和他们理论，他们直接翻白眼说我们就是这样的规则不漂就走。水真的脏，回去洗衣服都是沙子。
466,2023-08-06,1,垃圾，管理混乱，路上一直堵着，是你吗哦
467,2020-01-24,5,一群人玩的很开心，虽然评论晚了点，还是夏天时候去的，很刺激
468,2017-08-06,5,真的很好玩，是我玩过的漂流中最好玩的！
469,2020-08-17,5,真如宣传海报所说，女人湿身尖叫，男人一路欢笑，值得一游。
470,2016-07-31,5,能够有单个景点进行拼团坐大巴就好了，出游交通很不方便，所以能弄个交通团就好了，定好出发和回程时间
471,2017-09-18,5,很好玩，比较刺激，全程漂流妹妹有点害怕有点受不了，挺好得，以后想玩还会再去
472,2017-07-23,5,非常刺激好玩，周边村民也挺朴实的，没有一般旅游景点取客的现象，唯一不足就是景区周边还没开发好！
473,2020-05-10,5,时间长，这是漂流里比较大型的一个
474,2016-07-19,4,惊险刺激适合小伙伴们去旅游的一个地方 要是水在清些就好了 服务不错 洗浴也不错 今年是第二次去了就是门票能在优惠些就好拉
475,2020-08-14,5,漂流时间久景色不错，体验很好，有趣好玩，值得推荐，
476,2020-04-08,5,好玩刺激要夏天去 不然全湿透会冷
477,2018-03-14,4,性价比高，是玩的漂流中最刺激的，全程长，水流刺激。
478,2017-09-29,5,够刺激 就是水真的很脏 被泼的很惨
479,2023-08-06,1,垃圾！！！！不会再去！服务差，管理差，让我们等了三四个小时，就在外面晒着，12点到的，后来花钱找车四点多才玩上！！！垃圾景点
480,2016-09-02,5,在瀑布那里真的看到彩虹了，不错的选择，就是山上虫子比较多，中间还有攀岩，但不够刺激
481,2022-07-04,1,体验感很差，翻船了，身上多出刮伤，也没见工作人员及时的救助，还是周边的人拉上来的，看见我们船方向不对也不知道给调整一下。
482,2020-08-22,5,景色不错，有趣好玩，体验很好，值得推荐，
483,2020-08-10,5,全程刺激  非常给力  下次有机会一定还去！景色不错，体验很好，
484,2018-07-23,5,还不错，虽然天热，但玩的人很多，很刺激！
485,2023-08-22,1,非常危险、工作人员不负责、再也不会来了
486,2019-07-20,5,够刺激，已经是第二次去玩了。我想应该会有第三次 第四次 第五次
487,2018-07-31,3,听说前今天漂流点出现了山洪和泥石流，想知道是不是真的，准备12号自驾游去漂流呢
488,2018-07-23,5,还不错，虽然天热，但玩的人很多，漂流的时间比较长，很刺激！
489,2018-01-30,5,很棒的体验，水道很长大约两小时，就是出发点人太多，要排队。
490,2017-08-06,5,真的很好玩，是我玩过的漂流中最好玩的！
491,2017-07-30,5,总体感觉还不错，就是交通排队时间太长。
492,2016-08-28,4,散客来早了还是要等大部队，这点不是很人性化，不知道非工作日去的散客都怎么到上码头的，凑齐一车要多久
493,2019-11-05,5,导游幽默风趣，小伙伴们能够玩到很开心
494,2019-05-30,5,不错，很好的一次漂流。虽然全身湿透了
495,2020-08-26,5,值得一去，风景很不错，漂流也很刺激
496,2019-10-04,5,挺刺激的。就是有点贵，周边服务不到位。厕所也不卫生。
497,2019-07-03,5,漂流时间长！很好玩！小孩玩的很高兴！下次还会再去玩！
498,2019-04-06,5,只有自己去过才能体会到其中的魅力
499,2018-10-04,4,很刺激，不过可能为了安全性，每个船安排专人划船，估计人手不够，接待量下降，下午1点去买票都买不到了，只能隔天来漂，不过确实值得来玩的
500,2019-11-01,5,有了携程订票超级方便，走到哪儿不怕买不到票，霍山的漂流很刺激，值得来。
501,2018-05-08,5,很好，性价比很高，下年还会去的
502,2017-10-30,5,服务态度好、环境优美、很喜欢这
503,2017-10-03,5,刺激好玩明年还要来，，，，，，
504,2017-08-25,5,漂流好去处，打算明年再玩一次！
505,2017-05-29,5,很好玩，太刺激乐，以后还来玩。
506,2022-07-03,1,退票退票，船翻了 四个人掉下来了 不同程度擦伤和淤青
507,2019-08-18,5,交通便利，性价比可以，值得一玩，比较悠闲的好去处！清凉夏日必备去处！
508,2019-07-19,5,a刺激，好玩！尖叫声不断……***！！！
509,2020-09-21,5,漂流时间长，2个多小时吧，欢快刺激全程，夏天水上娱乐的最好项目。
510,2019-08-21,4,漂流还不错 等的时间有点长 网上是10点开始 到地方通知说是12点 后来12点30分才开始漂 有序喊号排队 去的朋友们一定要带齐水枪和水勺 不然会被泼的后悔
511,2019-07-23,5,好玩，刺激。就是人太多，天太热了。好好好好好好好好好休息一下！
512,2020-08-22,5,非常好玩，还会再去滴
513,2020-08-19,5,有趣好玩，值得推荐，体验很好，景色不错，
514,2020-08-10,5,景色不错， 有趣好玩，体验很好，值得推荐，
515,2019-07-31,5,很好玩，很刺激，当天去不是很热，人也不多，玩的很愉快！值得去
516,2019-08-24,5,刺激。好玩。性价比很高。11点到达，1点开始，3点结束。
517,2019-08-22,5,很刺激很好玩，值得一玩，下次还会再来
518,2019-07-07,5,很好玩，惊险刺激，避暑胜地，有空再来
519,2021-04-06,5,不错总体超赞，
520,2020-08-30,5,还是挺不错的，值得推荐，体验很好，景色不错，有趣好玩，
521,2020-04-10,5,玩的很刺激
522,2019-12-14,5,我们去的时候没想象中那么多人 然后全程也挺长的 还不错
523,2019-08-05,5,很刺激，开心，水域跌宕起伏，现场人好多呀，天热，汗
524,2019-07-07,5,这是第二次去了，地方很不好玩，
525,2017-08-27,5,好玩，刺激。值的去玩！！！！！
526,2017-06-20,5,挺好玩的。原来是两个人一船，现在变成6人一船了。
527,2016-10-23,4,合肥周边最好玩的漂流，缺点是价格贵点，交通开车还行，交通车来回比较坑爹，另外水也不是太干净
528,2021-01-11,5,有趣好玩，景色不错，总体超赞，性价比高，刺激到死
529,2020-10-21,5,我想说的就是手机丢了很不开心，但是玩的还是蛮好的
530,2023-08-05,1,一个小时了 停车场堵的没出去
531,2020-09-10,5,太好玩了，而且网上预定特别方便。下次还会再去。
532,2020-05-24,5,和家里人一起去的挺不错的
533,2019-10-03,5,很好，明年带老公一起和孩子去，很刺激，很好玩
534,2022-07-11,1,最重要的开始漂流信息从网页到景点都不明显显示，日常漂流是从下午一点左右开始，但订票页面只明显显示入园信息上午九点，让人误以为入园即可漂流。景点窗口和摆渡车都不告知开漂信息，等拉到漂流点才大喇叭告诉你下午一点才是漂流时间，山下售票口绝不明显告知。很多人都要大热天在山上漂流点等两三个小时。摆渡车严重超载。漂流点信号差，没有吃饭的地方。
535,2022-07-09,1,网上买的不锈钢管身的水枪不给戴，然后到里面有卖一模一样的，好几十块买的说不给戴就拿走了，我都怀疑收走的在里面继续卖，你要不给自戴直说，一定要搁你这买直说呗，要是里面没有卖一样的，都是塑料的我都不会说啥，也是醉了
536,2020-11-02,5,有趣好玩，性价比高，总体超赞，景色不错，
537,2020-09-15,5,景色不错，有趣好玩，
538,2020-08-23,5,体验很好，值得推荐，有趣好玩，景色不错，
539,2020-08-23,5,景色不错，体验很好，有趣好玩，值得推荐，
540,2020-06-22,5,景色不错，体验很好，
541,2018-01-24,4,除了贵啥都好，幸亏活动买的。平时还真有点心疼，但漂流确实不错
542,2017-10-06,4,人太多了，不太险，全程下来两个多小时吧。验证网票竟然靠手工查单子，效率差了点，信息化建设死角哈哈哈。
543,2021-04-04,5,路线很长，蛮好玩的
544,2019-08-25,5,非常刺激，漂流过很多地方，感觉这里最值
545,2020-01-05,5,干净，住的舒服
546,2019-10-23,5,玩的可以，推荐
547,2018-07-31,5,刺激刺激非常刺激，太刺激了，太爽了
548,2020-10-06,5,我哭得还是很好的，就是价格有点贵
549,2019-08-23,5,第二次来了，真的很好玩，明年再来
550,2019-07-22,5,很好玩非常好看看看看看看看看看看
551,2018-09-04,5,一次不错的漂流，家人都玩的很尽兴
552,2021-05-07,5,有趣好玩，
553,2021-04-26,5,总体超赞，
554,2021-03-31,5,性价比高，
555,2020-11-14,5,性价比高，有趣好玩，总体超赞，
556,2020-10-26,5,性价比高，有趣好玩，景色不错，
557,2020-10-19,5,值得推荐，
558,2020-08-22,5,值得推荐，
559,2020-08-21,5,值得推荐，景色不错，有趣好玩，
560,2020-08-21,5,有趣好玩，景色不错，值得推荐，
561,2020-03-17,5,好玩，不错
562,2019-07-26,5,超级棒，真的太好玩，太刺激了！
563,2018-07-23,4,漂流挺好玩的，就是排队时间太久，人很多，取票很方便
564,2018-07-07,5,很刺激，很好玩。下次还会去的。
565,2020-09-03,5,游程较长，玩水嬉戏，老少皆宜
566,2020-09-08,5,还不错！第一次这么久漂流！
567,2020-08-28,5,蛮不错的，完美的一次体验。
568,2019-07-16,4,整体还行，只是景区门票还要单独取交通费，感觉比别的地方漂流贵，水很浑浊，无桨感觉划好累
569,2020-08-18,5,玩到现在漂流，这个最刺激
570,2020-09-27,5,刺激，孩子们玩的很开心
571,2023-08-25,1,不想多说，水太脏了，平台一股尿骚味，而且村庄的污水也流进入了
572,2020-09-06,5,有趣好玩，体验很好，
573,2020-08-22,5,体验很好，景色不错，
574,2020-08-16,5,体验很好，景色不错，
575,2020-07-30,5,有趣好玩，景色不错，
576,2019-11-01,5,物美价廉，很不错的。
577,2019-07-28,4,一般般，还可以！不是太刺激，相对于景点价格有点贵，停车收费，做大巴也收费！另外收费项目很多！！！！！
578,2022-07-09,1,提前网上买的水枪说带金属不让带进去，然后到里面都有卖一模一样的，都是金属管身，水枪必须在你这买直说呗，网上买的好几十块钱的说不给带就给收了
579,2020-04-07,5,好玩，夏天就要玩水
580,2017-10-06,4,人太多了，不太险，全程下来两个多小时吧。验证网票竟然靠手工查单子，效率差了点，信息化建设死角哈哈。
581,2021-04-24,5,非常好非常美丽
582,2020-09-02,5,全程非常有意思
583,2020-10-28,5,好玩好玩好玩
584,2020-10-08,5,漂流很刺激！
585,2020-09-07,5,很好玩 很吃鸡
586,2020-10-25,5,景色不错，
587,2020-10-19,5,有趣好玩，
588,2019-10-21,5,哈哈哈哈哈
589,2022-07-03,1,退票退票，船翻了 四个人掉下来了 不同程度擦伤和淤青
590,2019-07-24,4,玩的很好，老婆孩子很开心，不满意的是，买了门票还得再单独购买交通车票，不如包含在一起
591,2023-08-09,1,人太多，没有换程车，花200坐私车上去的
592,2020-08-16,1,注意！注意！！注意！！！霍山大峡谷漂流翻船了，没人管没人问，大家一定要小心！ 今天是8月16日，和一群朋友高高兴兴去玩，没想到最后是受伤去医院缝针为结局。景区管理混乱，游客太多了，到处都是人。我们一行16人，好不容易买了票，领了装备，排了队，上了船，我们这个船走到1/3急流的地方，翻船了！翻船了！！翻船了！！！翻船了！！！翻船了！！！ 没看错，3个大人3个小孩都掉进水里，其中一个爸爸抱着8岁儿子，一个妈妈抱着6岁女儿，一个妈妈和她12岁女儿被冲散，6人立马被急流淹没了，咕嘟咕嘟喝着河水，旁边的救生员没有积极营救，而且任凭漂过急流那段，到缓的那段才慢慢的慢慢的过来，这是置性命不顾嘛，幸运的是两对抱着的没有冲散始终抱在怀里，不然小小孩被冲散后果不堪设想，我们最终上岸了。救生员很淡定的看着我们，敬业的继续把我们送上船，有小孩吓的不敢坐船，下船走旁边石头到了第一个休息处。 翻船的一行人上岸发现大人小孩都有不同程度的划伤，擦伤，磕伤，救生员看到了，也没有任何报备，任何说法。 等返程去医院就诊，身上多处受伤，其中最深的有个2cm长的伤口，需要局麻缝针，局麻缝针，打破伤风，行走受限，还需要卧床2个星期，过14天还要拆线。下午4点多回来着急去医院没带手机，没拍恶心血淋淋的照片，受伤程度以医生诊断出具的病例和片子为准，当时景区买票有保险，为什么受伤的时候，什么保障，保障，保障都没有，大家留个心眼，想去的好好想想吧，有小孩的更要小心呢
593,2019-07-01,4,总体还不错，就是皮划艇中间漏气换了两次，另外水质真的太脏了。
594,2016-10-14,4,没有去二次的愿望，景点项目单还好，只能做周末消闲游，去一次就行，设施需在加强一些
595,2018-07-23,4,性价比高，但是我们翻船了，有一定危险性
596,2019-10-03,4,旺季要早点到，人特别多，排特别久，漂很长，尽量选天热一点漂，不然后半程有点冷
597,2017-10-27,4,很刺激，过瘾！孩子们玩的都很开心。
598,2022-07-09,1,水很浑浊，一点都不清澈，水面的垃圾很多，这还不是最值得吐槽的，最可恶的是工作人员当着我的面把没吃完的盒饭一起扔到水里了😡😡😡
599,2019-10-15,4,景区漂流体验很不错，但是设施简陋，管理混乱，希望以后景区管理能够改善！
600,2023-08-25,1,水太脏了，水太脏玩的有点恶心
601,2023-08-05,1,一比吊糟，没人管理，乱的要死
602,2022-07-08,2,和宣传差距太大，感觉很脏，垃圾都在水上面飘着。
603,2020-08-15,4,总体还不错，值得一玩，人多排队，停车场停车方便
604,2016-08-21,4,很刺激，好玩！时间2小时！有点累的！水质一半
605,2023-08-09,1,水特脏，服务几乎没有！
606,2019-12-09,4,没有河南的漂流好玩，因为人工痕迹比较明显，水比较浑浊，堵船严重
607,2019-10-07,4,人太多太挤，等候时间长，其他都还是不错的，希望服务可以更好一些
608,2021-01-30,4,整体很不错，价格略高
609,2021-04-04,4,当时人多，客服中心人手忙不过来，有点乱
610,2020-09-27,4,去过很多漂流的景点，这个是我个人感觉最棒的一个，值得推荐！
611,2019-09-28,4,人有点多，行程提示不明显，可提示清晰些以便安排水上旅程。
612,2020-08-22,4,还可以，第一次过来，人也不算非常多，大概两个小时左右八
613,2019-07-29,3,漂流还挺好的，挺刺激的，但是景区的管理太差了，希望多加强管理方面的工作。
614,2017-06-03,4,挺好玩的，适合这个天去玩！点个赞
615,2020-10-04,4,漂流的挺好的，总体挺好的，去的比较早，人不算特别多
616,2020-09-03,4,漂流还是可以滴，打水仗有意思，但是总体景色就那样。
617,2020-08-17,4,体验很好，值得推荐，景色不错，有趣好玩，
618,2023-03-19,1,六安的旅游经济就是被这种垃圾景点破坏了
619,2020-08-22,4,还可以，带孩子来的
620,2020-01-14,4,体验还不错，就是水不太干净，有油的感觉
621,2019-08-21,4,水质不是太好，不如以前了，总体还行吧。
622,2019-09-06,4,还可以，路程比较长，，，，，，，，
623,2019-09-08,4,不错，值得一玩，去早了，水有点冷
624,2020-09-03,4,体验很好，值得推荐，有趣好玩，
625,2017-11-21,4,还不错可以的，漂流路程比较长。
626,2020-08-19,4,很好玩，有点刺激值得推荐，
627,2019-11-08,4,总体感觉挺好的，挺好玩的！
628,2020-08-18,4,还不错，有几处挺刺激。
629,2021-02-07,4,景色不错，有趣好玩，
630,2020-12-31,4,景色不错，有趣好玩，
631,2020-08-29,4,体验很好，值得推荐，
632,2020-08-24,3,项目很好玩，这个198一张票也不算便宜，配套设施可以改善一下，等候去还不如一个县城车站的候车大厅。
633,2020-08-24,3,项目很好玩，这个198一张票也不算便宜，配套设施可以改善一下，等候区还不如一个县城车站的候车大厅。
634,2020-08-24,3,项目很好玩，这个198一张票也算便宜，配套设施可以改善一下，等候去还不如一个县城车站的候车大厅。
635,2020-08-31,4,还可以还可以
636,2020-08-31,4,还可以还可以
637,2020-08-31,4,还可以还可以
638,2020-08-30,4,很好玩的地方
639,2020-09-02,4,值得推荐，
640,2019-08-29,3,客流上去了，服务下来了，这个地方漂流今后不再选择！！
641,2019-08-28,3,一般，人比较多，下饺子吧，下次要避开高峰期，人多服务就有很多不到位的
642,2019-07-29,3,停车场太小，洗澡条件太差，水太脏，除这两天别的都还好，适合小孩去玩
643,2022-07-07,1,工作人员的态度都很差
644,2021-07-12,1,极差，从没有见过那个景区有这么差的，无组织，无纪律，无管理。37度的大热天，游客都在那强忍着酷暑排队，现场看不到工作人员，接送的旅游大巴到了也没有人组织上车，有不自觉的插队，也没人管，没人问。停车管理也是极差，路上交通看似有几个人在那指挥结果还是一塌糊涂。漂流落差也不大，还没咋滴就到平缓的地方，全程也就1个半小时，还是打了无数水仗的情况下。体验感极差，要不是旅游魔咒“来都来了”，真不一定能坚持下去，不会去第二次的。建议想去的游客们选择其他的漂流，不要去受罪。
645,2019-08-01,3,漂流本身还是不错的！但是景区管理的提升空间很大
646,2019-08-11,3,自驾去玩的，没有介绍的那么好玩
647,2022-07-07,1,水很脏 挺没意思的 就是打水仗
648,2020-08-28,3,啦啦啦路了
649,2020-04-17,3,感觉一般般
650,2020-08-06,2,船有问题，三根坐梁是横的，根本坐不住，整个人睡到后面两次。梁与船内壁的连接方法是梁两头各系一根长木板穿在船内壁上的鼻子里，木板会刮到腿，甚至有一头直接脱落，没法坐。梁又比船舷矮不了多少，坐上去重心不稳。其他的景区都是两人的船，没有像这样必须坐6个人的大船。另外建议景区禁止售卖大口径水枪，整个从还没出发就开始各路喷水，呲、溅得你眼都睁不开，根本无力招架。体验太差了，整个特别难受。不会再来了，对漂流有阴影了。
651,2018-10-02,2,这里就是曾经比较有名的孔雀河漂流。现在更名为霍山大峡谷漂流。定价完全随意，无儿童票，只有所谓的全程和半程票。 服务人员态度奇差（非本地开发，都是河南过来的）尤其不能忍的是，漂流居然要拼船，一个橡皮伐上居然七个人！
652,2018-06-17,2,从购票开始就是各种混乱，购票原始方式，排队混乱，坐车要10元不说，死要钱，漂流也是，全部堵在出口，1个小时也没出发，请事小穿拖鞋，船下面洞，等于泡在水里，也备好衣服，全身都会湿。
653,2020-08-17,2,景区管理混乱，游玩体验感差。网上购票，到景区还要拿号排队取票，按照规矩排队取了号，居然号又作废了，售票窗口混乱，无秩序，无人协调管理。三个小时，好不容易排队拿了票，领了救生衣，上了大巴车到了漂流起点，一幕抢船大战上演，场面混乱无比。最恶心的是，漂流后到更衣室换衣服，一地的大小便。除了漂流时还比较有趣，其他的可以说是最差的寨旅游体验了。建议景区多加管理，不要等出了安全事故再重视。
654,2019-08-12,1,举报一下霍山漂流工作人员操作不当导致翻船❌还不来救你要不是被游客帮忙拉起来后果不堪设想！！希望大家不要去玩了记住叫“霍山大峡谷漂流”‼️
655,2019-07-28,2,真心感觉携程可以取消霍山大峡谷漂流的合作了，简直就是坏携程的名声，携程我用了三四年，几乎没有一次反感的，都是很满意的，唯独这么一次让霍山景点给败坏了
656,2019-07-29,1,7月28号早上七点出发，九点到！109号团队，等到下午两点，游客中心让退票，因为昨天有滞留旅客没玩到，那为什么还在售票？也有早上七点就到的，是83号团队，在我们退票时仍在等待，既然没有这么大的接待能力，还在超负荷的售票，这个景点真是置这些游客生命安全不顾，挣着昧良心钱，换做你们带着孩子在这室外温度都50多度高温6个多小时，你们的心里是怎么样的？在我们把大巴车调回来接我们路上，全是在抢！打架，除了几位综合执法局（市容管理局）和几位协警管理，旅游景点工作人员没看见！能坐上船的基本靠抢的，不建议去！脏乱差！无管理！发图自己看吧！打架的，抢夺救生衣，皮划艇的！
657,2019-07-28,1,太垃圾了！没有这个能力就不要做这么大的宣传！把人骗过去拦钱！ 首先周末8.30就开门了，也没有公示，我们赶在12点去，在门口等了2.3个小时进不去，也没人管，进去了去兑票，说什么暂停兑票要等通知，又继续等了30分钟，拿了票去拿衣服，这个时候说什么交通堵塞，车上不了山，等了3个小时，问负责人能不能漂的起来，他说够呛～一直说等等等，我们要求自己拿衣服上山也不给，里面的人不管说啥都要听领导的，管理太垃圾了，并且很狂，两句话不投机，说那你可以投诉，你可以投诉这家公司，这家公司很牛逼，你有本事就去投诉呗，就是这么的狂！然后就开始私下让游客自己兑票，所谓的负责人也不管理秩序，也不理人，全去忙着私下换票卖票，反正有钱赚的地方才能看到所谓的负责人！ 还有一个上山的车票，10元一人，买了上不去，也不退，所谓的负责人，压根不理你！你吵你的，他压根就跟没听见一样。 后来到下午5点软磨硬泡要来了衣服，我们自己走上去，8公里，一个小时的路程，走到中暑！真的中暑！！下次打死也不去了！奉劝没去的别去了，体验感太差了，不要看好评，都是托！看了差评才是真的去了的！！！！前车之鉴！！给没去的做个提醒！如果你是年轻人，你说你能熬～随你，想去不拦着，那些带着小孩老人一家子来体验的，我劝你们算了！小孩老人中暑救护车都上不来！反正就是差差差！我真是1年的脏话全给他骂出来都不解气！
658,2019-07-27,1,极差的漂流体验，再也不会过来了 1.从中午12点排队到下午4点甚至没坐上去漂流起点的车，人满为患，交通瘫痪 2.出售票数量远远超出其景点承受范围，且未能及时处理解决问题 3.领导层不作为，互相踢皮球，甚至找员工出来当挡箭牌 4.出现人员滞留情况四小时后，在游客找上门来的情况下，才用广播通知并处理 5.优先接待旅游公司的游客
659,2018-08-16,1,岸上工作人员救援不到位，如果第一条船翻了如果及时处理的话，也不至于后面三条船也翻了，我们是最后一个翻船的，水太差，船翻了沧了几口水，回来身上就过敏了，下次再也不去这个鬼地方了，差点回不来了
660,2018-07-23,1,垃圾景区，景区得人一点服务意识也没有，我到你那是去消费的，不是去看你们景区人的脸色，水质也很差，根本就不是山泉水，水库里放的水还差不多，混着沙子，回来皮肤都发红。 下次再也不会去了
661,2018-08-17,1,便宜没好货 导游不负责，安全没保障 糟糕，太糟糕了
662,2019-09-16,2,霍山是一个山清水秀的地方，这里的空气质量非常好，自然环境超棒。因为水质很好，所以漂流还是比较有感觉。必须是水大的时候才好玩，今年的夏天水比较少，趣味性一般。
663,2018-06-17,1,购票乘车等服务感受差极了！！！！到处都收钱，而且无秩序，让我们对霍山的印象都降分！！！
664,2020-08-16,1,昨天和女朋友一起去的！漂流环境污染厉害，偶尔有阵阵恶臭，里面有鸭子，水面漂浮很多脏东西，而且两岸有小卖部还有很多脏东西，服务很不好，手机等贵重物品无法寄存，变相强制购买防水袋！防水袋15一个且不保证防水性😅。洗浴中心很脏，有恶臭，地上到处都是垃圾，我的脚还被划伤了，还不提供洗发水等必要用品。全是六人皮艇，容易和陌生人一起搭乘！体验不好！我去过杭州的龙井峡。价格比霍山便宜、服务、环境、水质比霍山强太多了！也许是没有对比就没有伤害吧！😂！去了有点失望，所以照片都懒得拍了
665,2019-07-30,2,水质很不好，船质量也不行，安全员还不负责，导致我们第一个坡就翻船了，差评，必须差评！
