,date,评分,comments
378,2021-05-04,3,主要是里面的周瑜岛，还有龙王岛，这些特色都不明显，没有什么主题，下去玩也没有什么大的乐趣，这是最大的遗憾
379,2017-07-10,4,一天游，感觉不错，去了孔雀园，看了孔雀东南飞
380,2018-10-03,5,风景很美，水也很清澈，几个岛转转，每个岛一个主题，真是用心了！
381,2017-07-15,5,非常好的一次游玩，建议秋高气爽去比较合适，天太热玩的有点累～
382,2017-01-02,5,真心不错，我的家乡，我的骄傲。欢迎大家来玩
383,2023-04-29,1,网上购票只有成人和儿童票区分，但是现场买票却有60岁以上的老人半票，这是什么操作？！岛上啥玩的都没有，npc表演真的无趣又敷衍，花了95块钱就进去坐船了，景区游玩体验感直接为0！这个5A级别真的水分好足！踩雷了…
384,2021-09-13,4,休闲散步放松的好地方
385,2018-07-30,5,景色很美，区间车师傅态度好。配套设施不错，游船司机烂，快40℃就是为了省电不开空调，给大家用喇叭通知还用他们本地方言，听的外地游客一头雾水。
386,2016-05-04,5,五一的游客较多，散客买票像火车站买票一样排长队，网络提前订票较为方便，通过携程优惠比较大，给携程点个赞！岛上没有吃饭的地方，也没有什么餐饮服务，节假日去玩的安排好时间或者带好干粮！
387,2021-04-08,4,中规中矩的一个景区
388,2020-10-18,5,很不错，虽然去了N次了但还可以，由于我是舒城人所以不要门票钱💰，但做为AAAAA景区还差了点。
389,2021-10-04,4,还行，风景不错
390,2017-07-31,5,景区很不错，一家人都玩得挺开心，几个岛感觉设施还不算台完备，景点还在建设中，过段时间应该更好，出门的时候买了几条万佛湖大头鱼，充氧保存的，能坚持了6、7个小时吧，味道挺好的。
391,2021-05-04,4,总体超赞，
392,2020-11-13,5,这里就是著名的龙河口水库，既有优美的山水美景，又有劳动人民不屈的精神。
393,2019-04-07,5,不错，省了30元，下次还会用这个。不错，省了30元，下次还会用这个。不错，省了30元，下次还会用这个。不错，省了30元，下次还会用这个。不错，省了30元，下次还会用这个。
394,2019-06-30,5,带父母孩子一起，虽然五一人很多，但是大家玩的超级开心。值得一去。带父母孩子一起，虽然五一人很多，但是大家玩的超级开心。值得一去。
395,2020-11-21,5,就是著名的龙河口水库，是淠史杭工程的一个组成部分，风景美，还有自然定可战胜的精神内核。
396,2017-07-10,4,看了孔雀东南飞，去了四个岛，湖里面的水很清澈
397,2018-02-19,3,一般，空气清新，路途比较远，适合合肥和六安户口的人去，因为免费
398,2020-12-08,5,景色很美，环境清洁，令人心旷神怡，特别是这里出产的鱼特别鲜美，鱼头更是绝佳食材。
399,2017-08-26,4,周末带着孩子来个合肥周边一日游，再好不过了，空气很好，水库挺大，看着心情就舒畅，各种各样的船，随便坐，都包括在门票里了，很好，进去除了买点吃的，不需要有别的消费，出来以后吃了一家当地的土菜馆，鱼好吃，鱼汤好喝，总的来说满意
400,2017-06-01,5,一般般的位置，没有什么特色，整个就一水库
401,2015-10-22,5,环境优雅，服务周到，美食颇多，价廉物美。
402,2021-01-07,4,乘船去几个小岛，半天能转下来，不累人。多是人工景点，休闲一游还是不错，尤其是爬山下来，坐船看看景，吹吹风很舒服，岛上有很看孔雀，可以一游。
403,2019-09-23,4,像小型的千岛湖，从岸上远眺万佛湖，蓝天碧水，风光旖旎。坐船畅游湖中，碧波万顷。
404,2017-05-02,4,景区环境非常好，山和水的完美结合。小岛没走完，下次再去。万佛湖的鱼头让人回味。
405,2019-10-02,5,舒城的五A级景区 ，这里的风景如画，最喜欢吃万佛湖的胖头鱼，味道特别鲜美，赞！
406,2017-07-02,5,万佛湖一到景区门口就觉得非常干净，停车方便。买票进去后，感觉很棒。一路上很多风景。真心不错。下次还会带家人带。非常值得玩。全程没有任何推销，都是简单的游玩。
407,2017-04-10,5,适合一家老小一起去玩，风景很好很舒服
408,2020-08-02,5,就是著名的龙河口水库，其实是水利工程，又是美丽的景点。
409,2022-07-01,1,燕子岛餐厅太坑了，鱼头烧好端上了腥味闻着都要吐，后来跟服务员说买一份雪里蕻咸菜就米饭吃还不卖，咸菜必须再买套餐才可以，气的两碗米饭倒鱼头锅里走了，真垃圾
410,2019-09-14,5,万佛湖风景区，五A级风景区，这里的湖光山色都是自然形成，很养眼，推荐哦！
411,2017-08-16,5,环境优美，性价比很高，值得一去。
412,2017-07-15,5,很美丽的风景区，特别是湖边美景，
413,2016-01-28,5,就是原来的龙河口水库，现在发展的还不错，合肥周边的可以过来玩玩，花费不多，可以感受一下远离城市的喧嚣，亲近自然！
414,2019-04-06,5,这个景点非常适合亲子游，几个小岛开发的比较细致到位，白天坐船上岛玩，晚上在湖周边旅馆品尝鱼鲜慢度时光非常惬意！
415,2020-03-24,5,真的很棒了。非常值得你去看看走走了。门票价格也实在。交通也方便的。
416,2019-09-21,5,坐船相当不错的，哈哈*************************************************************就是
417,2019-08-06,5,很值得一走，带着老人孩子，湖光山色，其乐融融，性价比高，值得你拥有，节假日，周末，游山玩水，坐船有小岛，何乐而不为，赶快来吧！
418,2017-05-18,5,孩子喜欢坐船，空气很好，湖水看着很舒服，岛上景点一般，休闲游还不错
419,2019-09-04,5,还不是不错的，公园挺大的 就是太累了，而且这个时间段去水比较少，等水多了应该跟千岛湖还是比较像的，不错！
420,2019-05-04,4,要到窗口取票，要是能直接进园就更方便了，公园还不错，要坐船进岛，面积还挺大的，适合带老人孩子一起玩。
421,2017-07-28,5,万佛湖很有特色，不上岛的话，登上塔顶风景很美，如果有安排游船的话，一定提前规划好时间，四个岛屿，风景各异，很值得一去。
422,2018-05-01,5,五一出游，人好多，建议上船的栈桥都搭上顶掤，实在晒死人了。景区有一定文化底蕴，但开发不深，周瑜岛上的周瑜读书楼不知为何要建成现代建筑？
423,2017-04-05,5,现在万佛湖升5A了，门票上涨，规划也改进了。玩得比较轻松，随便逛逛。周瑜岛还可以免费更衣照相，体验不错。人多时等船比较拥挤，安排欠缺。
424,2017-09-03,5,还不错呦风景好，空气好，就是大船好慢，下次有机会做游
425,2016-10-09,5,非常棒非常nice的地方，自然景观没有话说，关键大家都很热热情，玩的也非常好，人文保护非常到位！离合肥市去不算远，可以当天去当天回！
426,2021-04-21,3,有待改进，性价比低，可玩性低，
427,2017-07-02,5,网上买票柜台取，但是朋友因为事情没有来，退不成票。窗口解释说已经取了就不让退，但是实际上我们并没有验证进大门就可以退，算了吧，倒霉
428,2017-04-26,5,这里原本是龙河口水库，后来开发成景区，更名为万佛湖，以和万佛山相呼应。
429,2016-10-04,5,挺不错的风景就是国庆看人头啊。
430,2020-05-17,5,著名的淠史杭工程中的龙河口水库，真的是人造奇迹。
431,2018-03-19,5,很不错 特别是登上高塔后 在最高处远眺 如果有风 你会害怕到怀疑人生 最美的景色都在高处 景色真棒 还有高塔没护栏 要小心。
432,2017-06-20,4,一般般吧！适合散步。没完全开发好。环境还是不错的
433,2015-11-06,5,景色非常迷人、静谧，远离尘世的喧嚣，洗尽一切烦恼
434,2020-11-02,5,很喜欢的公园，人也不多，是一个非常好的去出处
435,2018-10-06,5,出行方便，环境不错，适合带老年人出去散散心！
436,2020-04-16,5,这就是大名鼎鼎的淠史杭工程中的龙河口水库。
437,2016-03-08,5,湖面特别宽阔，湖水特别清澈！游船的好地方！
438,2018-05-01,5,很不错，有点类似千岛湖。再多些风景更好。
439,2017-07-14,4,现在票价和船票加一起也只有85，很便宜，取票时窗口的工作人员还提醒要我看一看有没有能再给我优惠的证件，很贴心。不足的地方是大船到了岛上开船的时间游客不是很清楚，所以玩的时候不好确定自己在岛上待多久合适，建议可以在岛上装上一些音响，通过音响告知，还有多久开船，这班船开走后下一班船大概要等多长时间，这样游客不至于不敢在岛上待太久。
440,2017-04-30,3,网上订票取票排队居然比窗口买票还慢，登船基本没人维护秩序，人一多就全都乱挤，小孩都挤哭了，景区内秩序很差，缺乏管理，景色其实一般，不推荐来这里玩，尤其是节假日，别在网上订票，不值得排队取票耽误这么多的时间
441,2016-10-04,3,景色一般，空闲时可以来转转。但服务跟不上，特别是燕子岛的就餐服务，总共就二十多人排队，在太阳底下排队等了45分钟还没吃上饭，只有两个人在服务，一个人打饭一个人打菜，还慢悠悠，这种就餐服务方式太落后，应该学习学习先进景点的就餐服务模式，到此一游永远记住。
442,2018-10-25,5,不错的去处，有时间自驾游，大家一起来！
443,2018-05-02,5,万佛湖原为龙河口水库，这里的水和岛不比千岛湖差，特别是万佛湖的鱼头超级棒哦！ 有
444,2017-03-10,5,山清水秀，皖西明珠；众志成城，人间奇迹
445,2019-05-12,5,服务周到，环境干净有回家的感觉。团友旅馆的万佛湖砂锅鱼头非常好。味道鲜美，货真价实。到万佛湖一定要吃万佛湖砂锅鱼头。
446,2018-05-15,5,环境太好了 比杭州西湖都好 有时间去玩玩
447,2018-01-14,4,去的话最好挑选一个好天气，在那里天气对景观的影响很大。那边连接几个岛的都是游船，需要坐好几次船，建议晕船的尽量不要去，或者提前做好相关准备。景色真心很一般。
448,2018-11-08,5,携程上买票很方便，连船票，就是老年人门票免费，在游船码头上买票等了好久，那天天气很热，晒得要死
449,2019-05-03,5,挺好的，环境不错，主要是水比较好！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！
450,2018-05-28,5,山清水秀景色美，交通便利，特产多
451,2016-05-15,5,还不错，只是在改造升级中，可玩的地方很少，十一之后再来，总体很不错，那个大坝还有通往佛塔的路爬起来还是非常累的。
452,2017-08-22,3,景区没有什么特色，只适合游湖而
453,2016-10-18,4,水面宽阔，岛屿众多，乘船往返，水天一色。有点可惜的是：后期的开发投资未跟上，显得景色有些褪色之感。可值得一游。
454,2016-10-06,5,万佛湖环境不错，秋水共长天一色，湖光山色，空气质量好，进去万佛湖尽情深呼吸，身心得到放松，是休闲旅游的好去处。
455,2016-07-15,5,很不错的地方，值得去看看的！！
456,2021-07-13,3,景色单一，导游服务意识不足！
457,2020-07-18,5,游玩攻略没有做好，来个说走就走的旅行，路过这个地方，就顺便看了看。订票很方便的体验很好，
458,2017-09-01,5,万佛湖的湖面很大，我们乘坐快艇去了四个岛游玩，主要是在一个有孔雀的岛上，小朋友比较喜欢，可以近距离的看孔雀。
459,2017-07-28,5,景点很有特色，适合不同年龄层次的人游玩，建议，如果有购买船票的游客，一定要提前规划好时间。四个小岛很好玩。
460,2016-09-04,5,环境优美，服务热忱。就是在管理上得加以改善。停车场离出口太远，大概有3―5公里。带着孩子和老人 不是很方便。
461,2017-06-20,5,非常好。旁边下面的餐馆鱼非常好吃，都是野生鱼。很鲜美。价格也不错。适合家人短途旅游。
462,2016-11-25,4,到万佛湖一是看湖景，湖水清澈，湖中有一座座小岛；二是看水利工程，万佛湖大坝建成于1960年，在三年自然灾害中完全靠百姓手工砌成土坝，非常了不起。
463,2019-09-22,5,万佛湖的鱼比较好吃，景色也不错，几个小岛开发的还不够完善，需要进一步提高，特别是配套设施方面更需呀加强
464,2019-07-14,5,***。
465,2018-10-15,5,人太多，景区管理太差，没有做好黄金周预案，啥也没玩到，还搞了一肚子气，想想就窝火。
466,2016-08-28,5,1、园区按5A标准建造，干净卫生。2、游完之后用餐方便，价格合理。3、服务人员态度很好。4、景色很美！
467,2018-07-17,5,不错的一次旅行，带宝贝一起的，玩的很开心
468,2017-10-04,5,进门一般般吧比较适合小孩子去，坐船去岛上，说是有4个岛，也没啥逛的，都差不多，散散心还行，没啥好玩的
469,2017-08-27,3,风景资源底蕴不错，但能吸引游客留足参与互动的几乎没有，景区很干净，但周喻岛上观戏台松木座椅上松脂没人处理，裤子被污损了。还有网上订票分为线上付（含船票），现场付（含大船票），我选择了线上付，可到景区一样不给乘坐快艇，我只能呵呵了，既然结果一样，搞不懂携程上干嘛区分售票，还那么详细说明。
470,2017-08-18,5,比较值得去的家门口旅游景点，适合带老人孩子去游玩，不过要挑天气凉快的一天，我们去的时候太热了，晒人！
471,2017-06-07,5,景点大气、干净、美丽，管理到位，服务质量上乘，同时可玩三河古镇，有旅游专车直达，仅10元钱车程。
472,2017-04-04,5,很划算，而且不要排队，因为是节假日，排队买票的人很多，风景优美，适合带孩子出去走走，很开心的旅程
473,2018-11-26,5,自驾去的万佛湖，停车方便，看了孔雀东南飞表演（另外收费），总体来说还不错。
474,2016-06-18,5,很好玩，可以推荐给朋友们和亲戚，有山有水，离合肥很近，单天去单天可回，空气清新，是休闲的好地方
475,2021-09-22,3,五星景区不值
476,2018-05-19,5,风景好，适合一家老小游玩，推荐。
477,2017-08-13,5,不错的，单位春游去的，值得一去！
478,2016-10-03,5,比较适合几个人休闲旅游还没有完全开发好如果开发好的话应该是一个不错的旅游去处总体来说还不错吧
479,2021-12-02,3,没什么玩的
480,2021-05-04,3,可玩性低，
481,2018-09-29,5,很不错，环境优美。很好啊！下次
482,2018-07-26,5,万佛湖景色很好，服务也不错，很多地方免费提供开水。
483,2017-10-12,5,很不错的景点 去六安的话值得一去！ 和千岛湖很像哈，坐船去了四个岛，每种不一样的船都坐了一遍！
484,2017-09-01,5,山青水秀，环境干净，服务很好。
485,2019-06-17,4,"非常满意的一次出行，自驾到景区门口就有停车场，直接取票进入，非常方便。景区有四个小岛，在游轮上观赏四面岛,环境优美。很好玩的一个地方，值得大家来游玩"
486,2018-12-28,5,陪父母去玩，风景不错，水库水很干净，空气也好，物超所值！休闲好去处！
487,2017-12-28,5,票价和景点的性价比比较高哦，而且景区内的硬件设施很好，有开水提供。景区内的管理很有秩序。
488,2016-03-07,4,带孩子太累了。景点挺好的。有朋友一起。玩的开心。
489,2019-07-10,5,人太多了，排队时间太长，建议增加游船数量，提高效率，环境真漂亮，每个岛屿多增加卖吃的，
490,2016-08-17,5,虽然只开发三个岛，但各有特色。希望多开发水上项目。毕竟是主打水景。只是注意不能同质化。
491,2018-03-11,5,皖西之景，有山有水有人家，江水，河流，山川，在这里环绕汇聚。
492,2017-05-02,5,总体感觉不错，唯一的遗憾是去的时候主景区在维护。60岁以上老人建议现场买半价票。
493,2018-07-06,5,半天的游览 风景不错 但没有铁别项目和特色
494,2017-10-08,4,休闲游玩的好去处。一个水库加上几个人工岛，坐船看看湖景上岛了解一下典故挺不错。比较恼火的是船到终点上了观光车竟然直接出了公园，也没有个提示，这管理真够可以的了
495,2017-08-21,5,非常好，山清水秀，适合合肥出发的短途游
496,2017-06-01,5,万佛湖风景秀丽，万佛湖鱼头汤鲜美可口！
497,2017-04-03,5,景点挺好的，山清水秀，游船也坐着舒服，一天时间不紧张，刚刚好，周边自驾游好去处
498,2019-07-07,5,本来是名不见经传的小地方，现在已经驰名全国了，有山有水有农家土菜，值得一游。
499,2018-08-26,5,不错，景色优美，小岛有待继续优化餐厅
500,2018-08-02,5,作为舒城人 很自豪
501,2018-02-28,5,景色不错，春节期间价格优惠，值得一游
502,2018-01-22,5,风景好，空气好，值得一去，可以开发点项目，这样更有吸引力
503,2018-10-05,5,很不错，景色不错，风景好，带孩子感受一下湖水荡漾，值！
504,2017-09-13,5,水面挺大，鱼头汤好吃，景色挺美的。
505,2017-04-05,5,方便快捷服务周到，下次出去玩还用它
506,2017-03-31,5,好，安徽的千岛湖，漂亮环境好，水好
507,2020-05-06,5,棒棒棒棒呀很好玩的，给爸爸妈妈还有叔叔阿姨订的票，他们都玩得很开心！！！
508,2018-09-26,5,环境很好，空气也很好。游船很写意
509,2018-04-11,5,有时间还是值得去玩玩，当地鱼好吃
510,2017-05-07,5,非常方便，景色挺好，比在柜台买便宜10元，人多就便宜了好几十，取票也省事
511,2016-06-18,5,景色优美，鱼味鲜美，值得游玩，赞
512,2019-10-14,5,著名的龙河口水库，亚洲铁人三项的举办地，真的是湖光山色，令人心旷神怡。
513,2017-08-22,4,景点不错，就是感觉岛上的可玩的东西少了点。这次是自驾游的，感觉挺好的。
514,2017-08-06,5,万佛湖风景特别美，四个岛给人印象深刻，特别是孔雀东南飞，让人意想不到。
515,2017-05-09,5,山青水绿，金色优美，心情愉快！
516,2016-02-29,5,美啊，太美了，很漂亮。太美了，
517,2020-11-11,5,景色不错，景色很好   很景色很好。适合自驾游 适合win子有亲子有合适
518,2020-09-11,4,乘船上几个小岛，爬山累了乘船游湖是个不错的选择。
519,2019-10-07,5,以前去过千岛湖，这个也别具风格，去时下着小雨更有一番风情，值得游览。
520,2017-04-12,5,很好 去的时候风和日丽 风景美好
521,2017-04-04,5,清明假虽然人有点多，但也算井然有序，家人玩的很开心，适合做周边游参考
522,2017-03-18,5,山水不错，适合带孩子去。正好赶上下雨天，烟雨蒙蒙的，倒是别有一番风情
523,2023-06-25,2,就逛逛三个岛，没有什么新意
524,2018-10-05,5,说实话，还是挺实惠的。五个岛，一张门票含船票全包了。价格说来不算贵
525,2018-06-05,4,酒店离景区很近，停车方便，酒店主人是个文物玩家，从皖南搜集来的明清文物比比皆是，出人意料，而且酒店临湖，非常安静，性价比很高。
526,2017-09-18,5,值得！建议住在景区一晚，档次有很多选择，当然，万佛湖鱼头值得品尝！
527,2017-04-02,5,还不错，挺累的，四个岛就去了两个，玩不动了。 还有一些正在开发中。
528,2020-10-14,5,很好玩，带着一家人出去旅游的，吃好喝好玩好最重要，非常喜欢的旅行
529,2017-08-18,5,美啊，真的好美！非常轻松，游船20min一趟，每个岛都别有风情。
530,2017-04-18,5,现在比前几年进步多了，车辆管理也规范了 路标指示清楚。服务也不错。
531,2022-10-03,2,就是环湖路走一走，自然风光还算可以，没有什么特色，不应该收费！
532,2020-11-01,5,老板娘非常好，下次有机会还住那里性价比高，有趣好玩，景色不错，
533,2019-10-04,5,总体感觉还不错，湖面很大，有几个小岛，玩的很尽兴，有机会再去。
534,2019-04-04,5,风景不错，空气很好，有山有水，土菜也不错！
535,2019-10-02,3,万佛湖风景还好，水也还好，砂锅鱼头很有味道，就是玩的不怎么样
536,2019-09-18,4,水还不错，岛真不咋的，啥看头没有，最后鱼头砂锅可以纪念一下！
537,2019-07-22,5,总体不错，十月一人有点多。有两个岛还未开发好，外部环境很好。
538,2017-08-07,5,岛上有孔雀开屏，小吃味道不错，蒿子粑粑，南瓜饼，烤肠，烤玉米
539,2017-04-22,5,太漂亮了，水质好。绿化好，景区建设的好。
540,2019-05-02,5,坐船游4个岛，有点像千岛湖。 风景不错，但是春节期间有点冷。
541,2017-03-09,5,总体还不错，导游讲解的也很详细，做船很开心，湖里的鱼很好吃
542,2016-03-26,5,值得去，门票也不是很贵、四面环水、去了心情好好、值得去玩玩
543,2019-07-30,5,万福湖不比千岛湖差，没有好的包装策划
544,2019-05-25,5,风景区真的很美，在那里让你都不想离开
545,2019-04-09,3,感觉还行。门票太贵了。一般的景区停车场都不收费的。怎么这里还要收十元。这里带老人去散散心很不错的
546,2020-05-12,5,没有以前好玩了，以前还有花瓶姑娘，大蟒蛇，现在都没有了
547,2019-05-31,4,利用龙河口水库建的5A景区，风景秀丽，还有一座小山，适合双休日自驾休闲游。住在景区里的度假村比较好，早晚不买票可进景区，就是不能坐船。
548,2019-04-29,5,不错的度假圣地，就是坐船游览时间有点短，其他都还可以！
549,2018-11-01,4,游玩当天天气比较热！一直是坐船上岛，在岛上就大致逛一圈，最后逛都懒得逛了。应该选秋高气爽的时候。湖上风景还是挺好的
550,2016-09-15,5,景色简直美到不行，现在湖边眺望，整个人心情都变得很好。
551,2018-12-03,5,好好，非常好。无论景色，还是环境，空气等，无可厚非。
552,2017-12-23,5,万佛湖是由好几个岛组成，要游船到各个岛玩，风景不错。
553,2016-09-28,5,万佛湖景区很适合带老人和孩子去。
554,2019-06-24,5,挺好玩的，有历史底蕴，有特点。
555,2018-12-03,5,还可以，还可以，还可以，还可以
556,2018-11-13,5,还好，风很大，等船时间比较长。
557,2018-10-03,5,景区很好，管理到位，很干净卫生
558,2017-05-04,5,非常棒 时间宽裕可以用6--7小时 紧张4小时以内搞定
559,2017-04-04,5,风景很美，就是时间太短太仓促，没玩好，有机会再去！
560,2016-10-31,5,宽阔的湖面，优美的环境！回归大自然，游览的好去处！
561,2019-06-29,5,还不错，景区四个小岛，可以游玩半天，也不是很累。
562,2018-08-26,3,总体来说一般，风景提现不出来。几个岛也没有让人难忘的地方。快餐式游玩
563,2017-10-03,5,山清水秀，人杰地灵！ 可惜下雨了，下次晴天再来。
564,2016-10-23,5,安徽的千岛湖，有石林，石刻，龙柏山道，沙滩游泳馆
565,2016-06-25,4,很适合休闲度假，最好是住一夜，住在湖边很有意思。
566,2019-09-29,5,值得一去不错不错非常不错，有兴趣的可以去玩玩。
567,2019-08-28,5,风景优美，坐船过去挺舒服的，有几个岛挺好玩的？
568,2019-05-03,5,类，人太多了，不要小长假去，坐船要排好久的队。
569,2019-04-07,5,六安最具性价比的水上景点，兼具自然和人文之美。
570,2019-10-19,5,景色很美，游船又大又宽敞
571,2019-09-27,5,网上预订很好，又方便。网上预订很好，又方便。
572,2019-05-19,5,鱼头超级好吃，三千万轻轨建成，必成旅游旺旺点
573,2017-05-01,4,环境挺好的，岛上没什么玩的，游岛全当锻炼身体了，基础设施比较完善，没去过的值得一去。
574,2019-09-26,5,有优惠，但优惠幅度不大，希望优惠幅度大些，
575,2019-09-26,5,订单速度快，可靠，有优惠，希望优惠幅度大些
576,2019-05-04,5,在携程网上订票真的不错，价格便宜，取票方便
577,2019-05-03,5,升级5A后非常高大上，而且景区设施也很规范
578,2019-04-30,5,还不错，可以，风景很好，大约一条左右的时间
579,2018-12-28,5,一般，5A景区，感觉设施达不到，还有待完善
580,2018-04-29,5,很好，真的不错，虽然下雨，但却别有一番情趣
581,2017-05-12,5,非常好，父母都说物超所值，下次有时间还来玩
582,2017-04-05,5,湖光山色，一家人游玩挺开心，不错的一次旅行
583,2017-04-04,5,性价比较高，相比太平湖票价低，岛上内容多。
584,2017-04-03,5,人太多，景点不错，保护的也很好，管理混乱！
585,2020-10-05,3,看过千岛湖再来这确实不咋样，作为5a级景区觉得名不副实，最多也就3a.不知道是怎么评上的。必须得坐船，才能去这几个小岛。然后各个小岛上都是人造的几个有限的景，不怎么好看。还是下雨去的很失望。要是没去过的就不要去了，直接去千岛湖吧。可玩性低，性价比低，体验不佳，景色一般，
586,2020-09-11,5,景色不错，值得推荐，有趣好玩，体验很好，
587,2020-06-13,5,值得推荐，有趣好玩，景色不错，体验很好，
588,2020-04-16,4,湖光山色，碧波方顷，绿岛浮动，鸥鸟翔集。
589,2019-11-23,3,可能是因为冬季，也可能因为近年来少见的枯水，万佛湖的11月下旬显得很萧条，岛上的表演，美食都不见了踪影，游客数量也不如其他时候。这一切都能理解。但是有个问题我不明白，我11月11日订的票，15号公告万佛岛关闭。总共就四个岛，少了一个岛，相应的，门票船票也应该相应的下调。可是事实是，并没有调整，而是按部就班的等到12月，那么11月下旬买常规价门票的游客就有点吃亏了。不知道景区可否考虑到这一点，可不可以及时地调整价格，让游客不会有心理不平衡的感觉。个人真实想法，不喜勿怪。
590,2019-10-03,5,国庆天气太热了，我们坐船上很凉快不愿上岛
591,2019-09-18,5,挺好的，提前预订，比在售票处购票节省费用
592,2018-02-28,5,湖光山色，百里画廊，不愧成为国家5A景区
593,2017-09-30,5,感觉还好，万佛湖还不错，喜欢在水上的感觉
594,2017-07-05,5,景色还好，就是景点有些老旧，需要更新换代
595,2017-06-18,5,很不错的一次游玩，湖面的平静让我很舒服。
596,2017-05-29,5,景色宜人，小岛优美，水库很大，服务很好！
597,2017-02-10,5,景色真的很美，每一次去都是一种不同的享受
598,2016-09-16,5,景色非常好，很值得去玩一玩，也非常好看。
599,2019-09-08,5,比较划算！景点还行，孩子玩的挺开心的。
600,2019-02-27,5,一个建议有空的时候可以去看看的地方……
601,2018-10-06,5,取票方便快捷，景区环境优美，服务周到。
602,2018-03-12,5,景区漂亮，玩了一天，携程订票方便快捷！
603,2017-10-17,5,值得去的一个地方亮点有很多自己去体会吧
604,2017-07-12,5,风景优美，山青水秀，水绕山行，云浮水面
605,2017-04-14,4,山清水秀，适合带家人朋友一起踏春游玩，
606,2016-10-19,5,山好水也好，适合大城市里面的人过来玩玩
607,2016-06-10,5,适合休闲，风景很不错，呆了两天感觉不错
608,2016-02-29,5,自然环境优越 山好水好 那边的鱼头特别好吃
609,2020-07-02,4,隶属于六安市，风景还可以，空气清新！
610,2020-04-30,5,半天就可以，蛮累的，开阔眼界心里舒服
611,2020-04-16,3,这个湖的风景区非常非常漂亮，面积巨大，水很清澈，周围的山景也很美，值得游览。
612,2019-09-29,5,还行，反正网上买票方便些，景区一般化
613,2017-11-11,5,景区还行，我们是自驾游，去也非常方便
614,2017-11-10,5,非常美，带爸妈和孩子一起去的，不错。
615,2017-08-30,5,很好的—个旅游景点，配套设施比较齐全
616,2017-05-12,4,拥有得天独厚的资源，湖光潋滟，植被茂密，空气清新，胖头鱼鲜，大美万佛湖！去年来过，正打造5a级，有几个岛屿正在开发。
617,2017-05-02,5,环境优美，服务热情，下次有机会再去！
618,2017-04-30,5,值得来玩，坐船做的很过瘾，景点也多！
619,2017-04-06,5,风景美丽，还不错，山河日丽，值得出行
620,2016-10-05,4,这个景区原先是一座水库，由于储水量大，原先这里又有不少山丘，因此水库蓄水后，众多山丘成为了小岛。总体景色还是不错的。
621,2019-10-06,5,很棒，环境很好，很不错，值得去玩！
622,2018-10-08,5,风景优美，取票快，价格便宜，满意！
623,2018-04-07,5,很好！环境好！湖水清澈。空气清新！
624,2017-10-10,5,就是感受坐船的，各个岛屿不值得去看
625,2017-10-09,4,只买门票其实就是在大坝上转转，有个庙，去的时候正在修，较小。如果买船票可以上几个岛，推荐买船票，不然真没什么转的。
626,2017-08-09,5,很，给爸妈买的，说很不错，值得游玩
627,2017-07-12,5,景色秀丽，岛上活动丰富，值得一游。
628,2017-06-03,5,空气好，环境好，卫生间多，停车方便
629,2017-05-30,5,风景还不错，价格比较实惠，棒棒哒！
630,2017-05-09,5,景区管理较好，风景优美，值得一游。
631,2017-04-29,5,很好，景色好，服务好，值得一玩哦！
632,2017-04-08,5,可以，***
633,2017-04-04,5,有山有水，风景不错！有时间会再去！
634,2017-03-22,5,很好风景好，环境好，景点玩的也多啊
635,2016-10-19,5,gjtdmtjadgjtmgajm
636,2020-06-30,5,真心觉得一般
637,2019-08-23,5,方便，好玩，就是有点热。总体不错
638,2019-05-09,5,很好玩的一个地方，值得大家来游玩
639,2019-05-02,3,门票中包含游船的票真是无语啊，只积极的送游客，不积极接游客，五一期间人流量本来就大，中午时间等了四五十分钟才调了船来接，还有游客差点跟工作人员起冲突了。
640,2019-03-18,5,风景很美，地方很大，服务态度很好
641,2019-02-07,5,很好，快捷又方便，下次需要还来。
642,2018-11-04,5,感觉不错，只是去的时候天太热了。
643,2018-10-04,5,很刚哈更很刚哈更很刚哈更很刚哈更
644,2017-12-24,5,还可以，建议多增加些水上娱乐设置
645,2017-10-03,5,风景不错，湖水清澈！人不是很多！
646,2017-06-30,5,风景好，孩子很高兴！玩的特别开心
647,2017-05-09,5,很好，风景好，待开发，鱼头很好吃
648,2017-05-02,5,挺好的、挺好的挺好的挺好的挺好的
649,2017-04-23,5,父母玩的很开心，希望你们再接再厉
650,2017-01-09,5,当地非常有特色和名气的景点之一。
651,2021-01-15,5,湖光山色，景色不错，值得游玩。
652,2020-07-31,5,值得推荐，景色不错，体验很好，
653,2019-12-21,5,***************
654,2019-10-18,5,不错，就是没多少水了，不尽兴！
655,2019-10-05,5,不太好玩，没有什么值得玩的地方
656,2019-06-23,5,人不是很多，环境不错，值得一玩
657,2019-04-08,5,可以，有特色！！！！！！！！！
658,2018-10-05,5,一般吧，就是坐船的时候很凉快的
659,2018-10-05,5,山山水水，坐船很好，风景一般吧
660,2018-04-30,5,环境很好，水上岛屿可玩项目很多
661,2017-10-08,5,四个岛，不好玩。下次再不来了。
662,2017-07-13,5,不错，带家人一起去的，感觉挺好
663,2017-06-20,5,风景很好，小雨中做船游览很爽的
664,2017-05-09,5,很好，鱼头好吃，景点还需要开发
665,2017-04-10,5,非常值得一去。风景名胜区很好。
